	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
5	16.925	KG	1.0				3	KG	[Cured, cooked and reformed ham coated in breadcrumbs., Coated in breadcrumb for a distinctive taste.]	http://img.tesco.com/Groceries/pi/000/0215790000000/IDShot_90x90.jpg	Counter Crumbed Ham	13.9	50929277	13.9
6	0.243	G	300.0			£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Smoked rindless bacon medallions with added water *50% less fat than Tesco smoked rindless bacon rashers., Cured for a delicious smoky flavour]	http://img.tesco.com/Groceries/pi/924/5054775750924/IDShot_90x90.jpg	Tesco Smoked 10 Medallions 300G	2.0	55340930	6.67
7	0.439	G	360.0		True	Any 2 for £2.00	1	100G	[Seasoned pork sausage meat wrapped in puff pastry., 6 Sausage Rolls]	http://img.tesco.com/Groceries/pi/828/5052320986828/IDShot_90x90.jpg	Tesco 6 Sausage Rolls 360G	1.5	55723218	0.417
8	0.444	G	400.0				1	100G	[Wafer thin sliced, cured and cooked honey roast reformed ham with added water.]	http://img.tesco.com/Groceries/pi/608/5052910684608/IDShot_90x90.jpg	Tesco Wafer Thin Honey Roast Ham 400G	3.0	53530328	0.75
9	0.375	G	270.0	False	True	Save 50p Was £3.50 Now £3.00	1	KG	[Gluten Free Manhattan Veggie Burger, Find out more about our products, our company, our family and what makes Amy's Kitchen food so special at: www.amyskitchen.co.uk, Find us on Facebook]	http://img.tesco.com/Groceries/pi/435/0042272009435/IDShot_90x90.jpg	Amy's Gluten Free Manhatten Burger 270G	3.0	80947993	11.12
10	0.596	G	500.0			£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Grass fed. Finely ground for extra tenderness. Makes delicious burgers.]	http://img.tesco.com/Groceries/pi/131/5051277990131/IDShot_90x90.jpg	Tesco Lamb Mince 20% Fat 500G	4.0	51737681	8.0
11	1.0	KG	1.0				3	KG	[Traditionally cured pork tongue., Traditionally cured pork lunch tongue.]	http://img.tesco.com/Groceries/pi/000/0216450000000/IDShot_90x90.jpg	Counter Lunch Tongue	8.9	51407916	8.9
12	0.167	G	130.0		True	Save 30p Was £1.80 Now £1.50	1	100G	[Shredded, cooked chicken breast with Chinese style seasoning., CharSiu Shredded Chicken]	http://img.tesco.com/Groceries/pi/903/5054775296903/IDShot_90x90.jpg	Tesco Char Sui Shredded Chicken 130G	1.5	80445129	1.16
13	0.23	G	180.0				1	100G	[A traditional Italian dry cured ham, Traditional italian dry cured ham, cured for a minimum of 8 months]	http://img.tesco.com/Groceries/pi/153/5054402056153/IDShot_90x90.jpg	Tesco Prosciutto Platter 180G	4.0	77568114	2.23
14	0.013	G	30.0				1	100G	[Garlic sausage with turkey meat]	http://img.tesco.com/Groceries/pi/264/4027394005264/IDShot_90x90.jpg	Halal Mini Salami Snack Bar 30G	0.69	80729105	2.3
