	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
37	0.029	SNGL	1.0		True	Any 3 for 2 Cheapest Product Free	1	EACH		http://img.tesco.com/Groceries/pi/827/5054775037827/IDShot_90x90.jpg	Tesco Neon Yellow Tissue 3 Pack	1.0	80113192	1.0
38	0.094	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/410/5053526575410/IDShot_90x90.jpg	Tesco Go Create Craft Paper Pack	2.5	75592848	2.5
39	0.2	G	50.0				1	100G	[100 Premium Quality Gummed Rolling Papers]	http://img.tesco.com/Groceries/pi/046/5000143560046/IDShot_90x90.jpg	Sterling Roll Your Own 50G	16.19	71303225	32.38
40	1.0	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/164/9772045492164/IDShot_90x90.jpg	I	0.6	70360745	0.6
41	0.305	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/774/9770039519774/IDShot_90x90.jpg	Sunday Express	1.4	51415549	1.4
42	0.31	SNGL	1.0				1			http://img.tesco.com/Groceries/pi/164/9770957623164/IDShot_90x90.jpg	Daily Star	0.5	55367144	0.0
43	0.007	SNGL	4.0		True	Any 3 for 2 Cheapest Product Free	1	EACH		http://img.tesco.com/Groceries/pi/880/5054402125880/IDShot_90x90.jpg	Tesco Multi Blue Tag 4 Pack	1.25	77648130	0.313
44	0.413	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/316/9770261307316/IDShot_90x90.jpg	The Guardian	2.0	50532325	2.0
45	0.007	SNGL	4.0		True	Any 3 for 2 Cheapest Product Free	1	EACH		http://img.tesco.com/Groceries/pi/873/5054402125873/IDShot_90x90.jpg	Tesco Multi Pink Tag 4 Pack	1.25	77648124	0.313
46	0.007	SNGL	4.0		True	Any 3 for 2 Cheapest Product Free	1	EACH		http://img.tesco.com/Groceries/pi/910/5054402125910/IDShot_90x90.jpg	Tesco Multi Silver Tag 4 Pack	1.25	77648164	0.313
47	0.345	G	250.0				1	100G	[Black tea (bags), In the time it takes your kettle to boil, we'd like to tell you about some things that really matter to us..., Don't forget   It's easy for you to do your bit too when you purchase our Eco Refills packs. With 92% less packaging weight*, you can save more than just money, *Each Eco refill pack has 92% less packaging weight than our 40 teabag carton., Typhoo Quality Programme, Working in partnership with our chosen plantations, we're committed to continually improving the conditions of the people who grow, harvest and produce the tea., Goodness all Round, We use biodegradable filter paper for all our teabags, so you can compost your old bags, Typhoo Sports for all, Community has always been at the heart of our company, so we've teamed up with a number of sports charity foundations to give many thousands of disabled people the opportunity to take part in the sports and games they love., www.typhooshop.com, www.facebook.com/typhootea, www.twitter.com/typhoo_tea]	http://img.tesco.com/Groceries/pi/094/5060123600094/IDShot_90x90.jpg	Typhoo 80 Teabags 250G	2.2	50242386	0.88
48	0.007	SNGL	4.0		True	Any 3 for 2 Cheapest Product Free	1	EACH		http://img.tesco.com/Groceries/pi/095/5054269335095/IDShot_90x90.jpg	Tesco Gold/Silver Tag 4 Pack	1.25	79187734	0.313
49	38.889	G	23.0	False			1	10G	[Seasoned Cooking Paper for Lemon and Dill Salmon., For more great meal ideas go to maggi.co.uk, Oily fish, like salmon, should be eaten as part of a healthy diet.]	http://img.tesco.com/Groceries/pi/562/8585002434562/IDShot_90x90.jpg	Maggi So Tender Lemon Salmon 23G	0.95	80817842	0.413
50	0.176	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/279/9771478555279/IDShot_90x90.jpg	Daily Star Sunday	1.0	57161499	1.0
51	0.38	SNGL	1.0				1			http://img.tesco.com/Groceries/pi/272/9770956808272/IDShot_90x90.jpg	Sunday People	1.4	50711868	0.0
52	1.225	CL	75.0				1	75CL		http://img.tesco.com/Groceries/pi/516/3175529639516/IDShot_90x90.jpg	Vieux Papes Red 75Cl	4.5	76795941	4.5
