	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
62	0.188	ML	400.0				1	100ML	[Salted caramel dairy ice cream, covered with salted caramel sauce, coated in Belgian milk chocolate with caramel pieces., Salted Caramel Dairy Ice Creams 4x100ml]	http://img.tesco.com/Groceries/pi/177/5054402717177/IDShot_90x90.jpg	Tesco Salted Caramel Lollies 4 X 100Ml	2.0	78458318	0.5
63	1.175	G	1000.0	False			1	100G	[Chocolate sponge layered with chocolate cream mousse and chocolate flavoured sauce, covered with chocolate flavoured jelly, decorated with dark chocolate drops and chocolate decoration., This festive season, try our Frozen Indulgent Chocolate Gateau   the perfect party centre piece serving twelve and defrosts in 4.5 hours. Why not add some of our frozen raspberries to the side for an extra fruity kick.]	http://img.tesco.com/Groceries/pi/809/5057008277809/IDShot_90x90.jpg	Tesco Indulgent Chocolate Gateaux 1Kg	4.0	81576836	0.4
64	0.469	ML	500.0		True	Save £1.50 Was £4.00 Now £2.50	1	100ML	[Peanut Butter (9%) Ice Cream with Peanut Butter Cups (20%), Caring Dairy, A Ben & Jerry's Initiative, Visit www.info.fairtrade.net]	http://img.tesco.com/Groceries/pi/810/8711200590810/IDShot_90x90.jpg	Ben And Jerry's Peanut Butter Cup Ice Cream 500Ml	2.5	74729108	0.5
65	1.0	SNGL	1.0		True	Any 2 for £12.00	1	EACH		http://img.tesco.com/Groceries/pi/885/8717418418885/IDShot_90x90.jpg	Walt Disney Frozen Dvd	7.0	76251859	7.0
66	1.0	SNGL	1.0	False			1	EACH		http://img.tesco.com/Groceries/pi/825/0050087315825/IDShot_90x90.jpg	Various - Frozen The Songs	5.0	80166085	5.0
67	0.535	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/018/0886144129018/IDShot_90x90.jpg	Frozen Elsa Head	14.95	77415786	14.95
68	1.7	KG	1.7	True			1	KG		http://img.tesco.com/Groceries/pi/458/5057008024458/IDShot_90x90.jpg	Tesco Small Crown 1.5Kg	12.0	81271177	7.06
69	0.439	ML	500.0	True			1	100ML	[Vanilla Ice Cream with a Salted Caramel Swirl (8%), Caramelised Pecans (6%) and Blondie Brownie Chunks (3%), Visit www.info.fairtrade.net, Caring Dairy, A Ben & Jerry's Initiative, Visit us benjerry.com]	http://img.tesco.com/Groceries/pi/727/8714100278727/IDShot_90x90.jpg	Ben And Jerry's Wholly Couch Ice Cream 500Ml	4.0	81747836	0.8
70	0.635	SNGL	1.0	False			1	EACH		http://img.tesco.com/Groceries/pi/765/0039897811765/IDShot_90x90.jpg	Disney Frozen Hair Styling Tote	14.95	78098375	14.95
71	0.529	G	500.0	False			1	KG	[Christmas potato shapes formed from mashed potato, pre fried in sunflower oil., Christmas Potato Shapes]	http://img.tesco.com/Groceries/pi/847/5054269794847/IDShot_90x90.jpg	Tesco Christmas Potato Shapes 500G	1.0	79751044	2.0
72	0.4	G	364.0	False			1	100G	[A puff pastry pie encasing creamy camembert cheese and mushrooms in a rich creamy sauce., Frozen 2 Camembert and Mushroom Puff Pies]	http://img.tesco.com/Groceries/pi/262/5057008313262/IDShot_90x90.jpg	Tesco Meat Free 2 Mushroom And Camembert Puff Pie 364G	1.5	81609223	0.412
73	0.413	G	400.0	False		£2 off when you spend £10 on any Asian products	1	100G		http://img.tesco.com/Groceries/pi/noimage.jpg	Ieat Hmc Halal Malaysian Beef 400G	3.15	81737290	0.788
74	0.542	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/110/9781472374110/IDShot_90x90.jpg	Disney Happy Tin Frozen Disney	5.0	77853439	5.0
75	0.533	G	500.0	False			1	KG	[Brie, chickpeas and cranberries with a red onion chutney sauce, encased in puff pastry topped with a cheese and herb crumb., Frozen Festive Wellington]	http://img.tesco.com/Groceries/pi/990/5054269803990/IDShot_90x90.jpg	Tesco Meat Free Festive Vegetarian Wellington 500G	3.0	79778410	6.0
76	0.995	L	2.0				1	100ML	[Vanilla Dairy Ice Cream.]	http://img.tesco.com/Groceries/pi/702/5026646020702/IDShot_90x90.jpg	Kelly's Cornish Vanilla Dairy Ice Cream 2 Litres	4.0	56044058	0.2
77	0.558	ML	950.0				1	100ML	[Caramel Flavour Dairy Ice Cream Rippled with Caramel Sauce and Honeycomb Pieces and Topped with Chunks of Honeycomb]	http://img.tesco.com/Groceries/pi/452/5026646000452/IDShot_90x90.jpg	Kelly's Honeycomb Crunch 950Ml	3.99	80727614	0.42
78	8.4	KG	7.9				1	KG	[frozen medium basted whole turkey with added water and giblets, With succulent breast and dark flavoursome thigh meat, this whole turkey makes a delicious centerpiece for any festive table. Like all our turkeys it is quality assured by the British Turkey Quality Mark and sourced from Tesco approved farms that meet strict welfare standards. A medium turkey serves between 8 to 10 people and is pre basted ready for the oven. Turn leftovers into tasty sandwiches and use turkey giblets to make sumptuous gravy.]	http://img.tesco.com/Groceries/pi/791/5052320521791/IDShot_90x90.jpg	Tesco British Extra Large Basted Frozen Turkey 7.0-8.8Kg	20.0	67631562	2.54
79	0.475	G	454.0	True			1	100G		http://img.tesco.com/Groceries/pi/352/5057008391352/IDShot_90x90.jpg	Tesco Finest 4 Beef Quarter Pounders 454G	2.5	81720159	0.551
80	0.192	G	165.0	False			1	100G	[Meat free chicken flavour pieces made with Mycoprotein™ with roasted vegetables, Italian cheese and pesto in a crispy herb breadcrumb.]	http://img.tesco.com/Groceries/pi/461/5019503031461/IDShot_90x90.jpg	Quorn Crispbake Mediterranean 165G	2.0	81796201	1.22
81	0.348	ML	264.0		True	Save £1.00 Was £3.00 Now £2.00	1	100ML	[Peanut butter flavour ice cream with a chocolate flavour coating (8%), peanut butter sauce (19%) and milk chocolate (24%)., Magnumicecream.com/releasethebeast, www.facebook.com/Magnum, www.icecreamjoy.com]	http://img.tesco.com/Groceries/pi/928/8712100844928/IDShot_90x90.jpg	Magnum Double Peanut Butter Ice Cream 3X88ml	2.0	81015948	0.758
82	0.438	G	400.0	False			1	100G	[Chocolate flavoured sponge filled with a chocolate cream mousse, covered with milk chocolate, drizzled with a white chocolate flavoured sauce., This festive season, try our Frozen Chocolate Yule Log   layers of chocolate sponge & chocolate mousse coated in chocolate. It serves five & defrosts in only 2 hours, hassle free.]	http://img.tesco.com/Groceries/pi/161/5057008276161/IDShot_90x90.jpg	Tesco Chocolate Yule Log 400G	2.0	81575002	0.5
83	0.603	ML	900.0	False	True	Half Price Was £3.49 Now £1.74	1	100ML	[Vanilla flavour and strawberry ice cream with strawberry sauce (15%) and topped with meringue pieces coated with white chocolate (1.5%)., For more dessert inspiration www.facebook.com/cartedor, www.icecreamjoy.com]	http://img.tesco.com/Groceries/pi/045/8712100495045/IDShot_90x90.jpg	Carte D'or Eton Mess Ice Cream Dessert 900Ml	1.74	76188358	0.193
84	0.592	ML	950.0				1	100ML	[Cream Dairy Ice Cream Rippled with Raspberry Compote and Strawberry Pieces and Topped with Meringue Pieces.]	http://img.tesco.com/Groceries/pi/476/5026646000476/IDShot_90x90.jpg	Kelly's Berry Eton Mess 950Ml	3.99	80727672	0.42
85	0.086	ML	120.0				1	100ML	[Chocolate flavoured ice cream with chocolate flavoured sauce and milk and white chocolate curls., Triple Chocolate Ice Cream 120ml]	http://img.tesco.com/Groceries/pi/259/5054402552259/IDShot_90x90.jpg	Tesco Triple Chocolate Ice Cream 120Ml	1.0	78238533	0.833
86	0.491	ML	500.0		True	Any 2 for £7.00	1	100ML	[Strawberry ice cream with strawberries.]	http://img.tesco.com/Groceries/pi/124/3415581105124/IDShot_90x90.jpg	Haagen-Dazs Strawberries And Cream Ice Cream 500Ml	4.0	51266863	0.8
87	0.475	G	450.0	True			1	100G	[Two beef fillet steaks with a mushroom duxelle encased in puff pastry., Frozen 2 Beef Wellingtons   Two beef fillet steaks with a mushroom duxelle encased in puff pastry.]	http://img.tesco.com/Groceries/pi/971/5057008349971/IDShot_90x90.jpg	Tesco Beef Wellington 450G	7.0	81653624	1.56
