	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
99	0.125	G	95.0	False			1	100G	"[Tandoori style seasoned rice with a spicy mango chutney sachet and mini chilli flatbreads., Did you know?, The name Taj Mahal means ""crown of palaces""]"	http://img.tesco.com/Groceries/pi/945/5050665034945/IDShot_90x90.jpg	Mug Shot Sensations Tandoori Rice 95G	1.49	81408069	1.57
0	0.333	G	300.0	False			1	100G	[Gluten free maize fusilli pasta pot with a tomato and basil sauce pot, Gluten free maize fusilli pasta pot with a tomato and basil sauce in a seperate pot]	http://img.tesco.com/Groceries/pi/920/5057008169920/IDShot_90x90.jpg	Tesco Gluten Free Tomato And Basil Pasta Pot 300G	1.99	81439798	0.663
1	0.275	G	250.0	False			1	KG	[Creamy risotto cooked with green peas, red peppers, carrots and asparagus.]	http://img.tesco.com/Groceries/pi/522/5060005429522/IDShot_90x90.jpg	Toscana Vegetable Risotto 250G	1.0	78189757	4.0
2	0.022	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/534/5010353050534/IDShot_90x90.jpg	Minky Peg Bag	3.5	70179528	3.5
3	3.063	KG	3.0				1	KG	[Complete pet food for adult dogs., You can also join in on facebook.com/wearefordogs, follow on twitter@wearefordogs or get in touch at www.uk.pedigree.com or Freepost PEDIGREE, For more information on all ingredients you find on pack, visit PEDIGREE®. www.uk.pedigree.com, At PEDIGREE®, we help shelter dogs like Max to find a happy home., www.pedigreeadoptiondrive.com, Developed with our nutritionists and veterinarians of WALTHAM®., The world's leading authority on pet care and nutrition, www.waltham.com]	http://img.tesco.com/Groceries/pi/531/5000166063531/IDShot_90x90.jpg	Pedigree Adult Complete Dry Lamb 3Kg	5.0	51739644	1.67
4	0.453	G	390.0				1	KG	[Cuffleberry & Co., is a complete pet food for adult dogs., Find us on Facebook, Twitter, Instagram]	http://img.tesco.com/Groceries/pi/579/5011792000579/IDShot_90x90.jpg	Cuffleberry And Co Venison Duck Cranberry 390G	2.0	80673052	5.13
5	1.359	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/746/5010215300746/IDShot_90x90.jpg	Berol Colouring Pen Pot	20.0	76932970	20.0
6	0.101	G	80.0	False			1	100G	[Reduced Salt Concentrated Beef Stock, For more tasty recipe ideas and inspiration find us at: oxo.co.uk, Facebook and YouTube]	http://img.tesco.com/Groceries/pi/003/0000096123003/IDShot_90x90.jpg	Oxo Stock Pot Reduced Salt Beef 80G	1.4	81492301	1.75
7	0.975	ML	500.0		True	Any 4 for £6.00	1	LITRE	[Organic Ale]	http://img.tesco.com/Groceries/pi/036/0688444500036/IDShot_90x90.jpg	St Peter's Organic Ale 500Ml	1.79	62534685	3.58
8	0.37	G	300.0				1	KG	[Noodles with Peanut Satay Sauce, To contact us or for recipe suggestions and information on Tiger Tiger products visit our website:, www.tigertigerfoods.co.uk]	http://img.tesco.com/Groceries/pi/099/5024448560099/IDShot_90x90.jpg	Tiger Tiger Noodles No Time Satay 300G	1.99	79359428	6.64
