	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
20	0.589	G	350.0	False			1	KG	[Frozen blackberries]	http://img.tesco.com/Groceries/pi/264/5054269766264/IDShot_90x90.jpg	Tesco Blackberries 350G	2.0	79730708	5.72
21	0.65	G	500.0		True	Any 3 for 2 Cheapest Product Free	1	KG	[Roasted Root Vegetable Chips, Roasted Root Vegetable Chips]	http://img.tesco.com/Groceries/pi/426/0000003263426/IDShot_90x90.jpg	Tesco Ready To Roast Root Vegetable Chips 500G	2.0	79958094	4.0
22	1.147	L	1.0		True	Any 4 for £3.50	1	100ML	[Cherry juice drink., Only the best tasting fruit make it into our thirst quenching juice drinks. We squeeze or press it when it’s perfectly ripe, then blend the concentrated juice with selected ingredients and pasteurise it. Then it’s carefully packed, ready for all the family to enjoy &#8211; deliciously refreshing and full of sun drenched flavour.]	http://img.tesco.com/Groceries/pi/390/5053947928390/IDShot_90x90.jpg	Tesco Cherry Juice Drink 1Ltr	1.0	76163249	0.1
23	2.2	L	2.0	False			1	100ML	[No added sugar tropical juice drink with sweeteners., Made using a blend of fruit juices from concentrate.]	http://img.tesco.com/Groceries/pi/989/5052910758989/IDShot_90x90.jpg	Tesco No Added Sugar Tropical Juice Drink 2 Litre	1.4	73433718	0.07
24	0.693	G	640.0				1	KG	[4 individual steamable bags containing a mix of Peas, Broccoli, Spinach and Sweetcorn, Micro Veg Peas Broccoli Spinach and Sweetcorn 640g.  4 individual steamable bags containing a mix of Peas, Broccoli, Spinach and Sweetcorn]	http://img.tesco.com/Groceries/pi/625/5052109939625/IDShot_90x90.jpg	Tesco Micro Vegetable Peas Broccoli Spinach And Sweetcorn 640G	1.5	70752783	2.35
25	0.115	G	100.0	False			1	KG	[Ready to use chopped garlic, Tesco Chopped Garlic]	http://img.tesco.com/Groceries/pi/380/5054269794380/IDShot_90x90.jpg	Tesco Chopped Garlic 100G	1.5	79750402	15.0
26	0.252	G	130.0	False		50p off Tesco freshcut fruit, prepped veg or salad	1	KG	[Watermelon chunks.]	http://img.tesco.com/Groceries/pi/731/0000003237731/IDShot_90x90.jpg	Tesco Watermelon Chunks 130G	1.0	74609049	7.7
27	0.007	G	80.0			50p off Tesco freshcut fruit, prepped veg or salad	1	KG	[Fresh grapes, On the go]	http://img.tesco.com/Groceries/pi/602/0000010115602/IDShot_90x90.jpg	Tesco Grape Snack Pack 80G	0.5	68269776	6.25
28	0.75	G	750.0				1	KG	[Diced potato with peppers, vegetables and herbs in a mediterranean style mix, Crispy Diced Potato with peppers and onions in a little light seasoning]	http://img.tesco.com/Groceries/pi/197/5054268597197/IDShot_90x90.jpg	Tesco Crispy Potatoes And Mediterranean Vegetables 750G	2.0	76983004	2.67
29	0.854	G	700.0				1	KG	[Sliced Courgettes, Sliced Courgettes]	http://img.tesco.com/Groceries/pi/266/5054269960266/IDShot_90x90.jpg	Tesco Sliced Courgettes 700G	1.0	76983125	1.43
30	0.625	G	600.0				1	KG	[Cooked Long Grain Brown Rice, Long Grain Brown Rice in Sachets]	http://img.tesco.com/Groceries/pi/311/5053526773311/IDShot_90x90.jpg	Tesco Micro Rice Whole Grain Rice 4 X 150G	1.5	75824040	2.5
31	0.31	G	250.0				1	100G	[Cocoa powder]	http://img.tesco.com/Groceries/pi/073/5054269711073/IDShot_90x90.jpg	Tesco Cocoa Powder 250G	1.99	79633864	0.796
32	0.164	G	130.0			50p off Tesco freshcut fruit, prepped veg or salad	1	KG	[Melon and grapes.]	http://img.tesco.com/Groceries/pi/779/0000003237779/IDShot_90x90.jpg	Tesco Melon And Grapes 130G	1.0	74609222	7.7
33	0.483	G	350.0	False		50p off Tesco freshcut fruit, prepped veg or salad	1	KG	[Grape, melon, pineapple, strawberry and watermelon., Fruit Platter Grape, Melon, Pineapple, Strawberry & Watermelon]	http://img.tesco.com/Groceries/pi/514/0000003245514/IDShot_90x90.jpg	Tesco Fruit Platter 350G	2.5	76189242	7.15
34	0.525	G	500.0				1	KG	[A Mix of Button, Nameko and Shiitake mushrooms, Tesco Mushroom Mix 500g]	http://img.tesco.com/Groceries/pi/052/5053526773052/IDShot_90x90.jpg	Tesco Mushroom Mix 500G	2.0	75823594	4.0
35	0.408	G	375.0				1	KG	[Onion rings in a crispy gluten free coating., Free From Battered Onion Rings]	http://img.tesco.com/Groceries/pi/975/5054402687975/IDShot_90x90.jpg	Tesco Free From Battered Onion Rings 375G	2.0	78447320	5.34
36	0.032	KG	375.0			50p off Tesco freshcut fruit, prepped veg or salad	1	KG	[Melon, grape, kiwi fruit, strawberry and pomegranate.]	http://img.tesco.com/Groceries/pi/894/0000003262894/IDShot_90x90.jpg	Tesco Melon, Grape Kiwi, Strawberry Pomegranate 375G	2.5	79777987	0.007
37	2.2	L	2.0				1	100ML	[No added sugar summer fruits juice drink with sweeteners.]	http://img.tesco.com/Groceries/pi/965/5052910758965/IDShot_90x90.jpg	Tesco No Added Sugar Summerfruits Juice Drinks 2 Litre	1.4	73433701	0.07
38	0.226	G	200.0	False			1	100G	[Meat free savoury flavour fillets, made with Mycoprotein™, coated in a light batter with breadcrumbs., To discover lots of Quorn recipes and to explore the whole range, simply visit www.quorn.co.uk]	http://img.tesco.com/Groceries/pi/129/5019503030129/IDShot_90x90.jpg	Quorn Vegan Breaded Fillet 200G	2.5	81883017	1.25
39	2.2	L	2.0				1	100ML	[Apple & blackcurrant juice drink, Made using a blend of fruit juices from concentrate]	http://img.tesco.com/Groceries/pi/880/5052910758880/IDShot_90x90.jpg	Tesco Apple And Blackcurrant 2 Litre	1.4	73433684	0.07
40	2.2	L	2.0				1	100ML	[Orange & pineapple juice drink, Made using a blend of fruit juices from concentrate]	http://img.tesco.com/Groceries/pi/934/5052910758934/IDShot_90x90.jpg	Tesco Orange & Pineapple Juice Drink 2 Litre	1.4	73433690	0.07
41	1.033	L	1.0				1	100ML	[A pasteurised blend of apple, strawberry, banana, blueberry, blackcurrant and blackberry juices and purées., Tesco Strawberry, Blueberry & Blackcurrant Smoothie 1L]	http://img.tesco.com/Groceries/pi/381/5054269036381/IDShot_90x90.jpg	Tesco Strawberry Raspberry And Blackcurrant Smoothie 1L	2.0	78759054	0.2
42	0.5	G	397.0	False			1	100G	[Hearty Organic Rustic Italian Vegetable Soup, Find out more about our products, our company and what makes Amy's Kitchen food so special at www.amyskitchen.co.uk, Find us on Facebook]	http://img.tesco.com/Groceries/pi/987/0042272005987/IDShot_90x90.jpg	Amy's Kitchen Rustic Vegetable Soup 397G	1.8	73458401	0.453
43	0.75	ML	720.0				1	100ML	[Apple and orange juices not from concentrate with banana, strawberry and blueberry purées., Each smoothie contains 3/4 of a juicy apple, 12 zingy blueberries, 1/3 of a sweet orange, 2 plump strawberries and half of a flavoursome banana to give a deliciously fresh, fruity taste.]	http://img.tesco.com/Groceries/pi/719/5054402465719/IDShot_90x90.jpg	Tesco Strawberry Banana Blueberry Smoothie 4X180ml	2.2	78151992	0.306
