	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
82	0.266	KG	0.24		True	Any 3 for £5.00	1	KG	[Cheese & Broccoli Escalopes are meat free and made with mycoprotein, topped with a Cheddar cheese & broccoli sauce in a crunchy crumb coating., Mycoprotein is a nutritious form of quality protein, naturally low in fat, and high in protein & fibre., To discover lots of Quorn recipes and to explore the whole range, simply visit www.quorn.co.uk, Fins us on Facebook, Twitter, Pinterest, @Quornfoods, www.facebook.com/Quornfoods]	http://img.tesco.com/Groceries/pi/678/5019503011678/IDShot_90x90.jpg	Quorn 2 Cheese And Broccoli Escalopes 240G	2.0	50113902	8.34
83	0.245	G	225.0				1	KG	[Halloumi medium fat hard cheese made with ewes and goats' milk and fresh mint leaves, Traditionally made from ewes and goats' milk for a milky flavour and unique texture, with fresh mint folded in by hand]	http://img.tesco.com/Groceries/pi/677/5052320391677/IDShot_90x90.jpg	Tesco Finest Halloumi 225G	2.75	67494886	12.23
84	0.066	G	60.0		True	Any 2 for £2.00	1	KG	[Complementary pet food for adult cats and kittens.]	http://img.tesco.com/Groceries/pi/986/4008429037986/IDShot_90x90.jpg	Dreamies Cat Treats With Cheese 60G	1.25	63752275	20.84
85	0.167	G	140.0				1	KG	[Whipped full fat soft cheese with olives.]	http://img.tesco.com/Groceries/pi/976/7622210396976/IDShot_90x90.jpg	Philadelphia Sensations Whipped Olive140g	2.0	78997284	14.29
86	0.332	G	300.0				1	100G	[Smoked reformed ham, mature Cheddar and Red Leicester cheese in a rich creamy sauce wrapped in a light puff pastry., 2 Ham & Cheese Slices]	http://img.tesco.com/Groceries/pi/819/5052526025819/IDShot_90x90.jpg	Tesco 2 Ham And Cheese Slices 300G	1.5	56522472	0.5
87	0.194	G	170.0		True	Any 2 for £3.00	1	KG	[Medium fat soft cheese with cooked smoked ham., For mouth watering Philadelphia ideas, go to www.philadelphia.co.uk. Experience pure Philly Pleasure.]	http://img.tesco.com/Groceries/pi/250/7622210344250/IDShot_90x90.jpg	Philadelphia Smoked Ham 170G	1.85	77785237	10.89
88	0.35	G	350.0				1	KG	[Extra Mature Cheddar Cheese.]	http://img.tesco.com/Groceries/pi/932/5000246724932/IDShot_90x90.jpg	Castello Tickler White Extra Mature Cheddar 350G	4.0	67296981	11.43
89	0.181	G	225.0		True	Save 30p Was £1.30 Now £1.00	1	100G	[Flatbread topped with tomato sauce and extra mature Cheddar cheese., Flatbread topped with tomato sauce and extra mature Cheddar cheese.]	http://img.tesco.com/Groceries/pi/585/5000436327585/IDShot_90x90.jpg	Tesco Cheese And Tomato Flatbread 225G	1.0	53383041	0.444
90	0.076	G	70.0				1	G	[Full fat soft mould ripened cheese made from goats' milk., Fresh and aromatic. Delicious with salad and crusty bread.]	http://img.tesco.com/Groceries/pi/948/5054269138948/IDShot_90x90.jpg	Tesco Gevrik Goats Cheese 70G	1.5	78911312	0.0
91	0.25	G	250.0				1	KG	[Mascarpone Reduced Fat Soft Cheese., 30% less fat with the same natural goodness]	http://img.tesco.com/Groceries/pi/370/0000003056370/IDShot_90x90.jpg	Tesco Lighter Mascarpone 250G	1.2	63880445	4.8
